앱 확장 소재,앱 확장 소재 유형,캠페인,광고그룹,일,전환,통화 코드,비용,노출수,클릭수,Revenue,유형,사이즈,투입일,시기,USP,Concept,언어,파일명,소재명,링크,hooking_strategy,audio_elements_bgm,audio_elements_sfx_emphasized,audio_elements_narration,audio_elements_cv,text_analysis_extracted_copy,text_analysis_core_usp,title_specific_system,title_specific_mechanic,title_specific_faction_race,title_specific_identified_character,title_specific_theme,title_specific_special_note,gameplay,visual_technique,environment,emotion,character_object,art_style,marketer_insight
260406_VID_A-Character-Collection01B-UA_S_1080x1080_EN;https://www.youtube.com/watch?v=cTfY4JpFc-s,YouTube 동영상,HQ_HQ_PH_US-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406_2,2026-04-07,0,KRW,1968,83,3,0,VID,정방형,2026-04-06,A,Character,Collection01B,EN;https://www,260406_VID_A-Character-Collection01B-UA_S_1080x1080_EN,A-Character-Collection01B-UA,https://www.youtube.com/watch?v=cTfY4JpFc-s,"질문/선택형, 캐릭터/유닛 외형",경쾌함,TRUE,,없음,"CHOOSE YOUR HERO, HUGO, KARBEL, MONAD","캐릭터, 수집형RPG, 전략성",용병 모집(Gacha),DIY 픽업 시스템,마그 탐험대,"휴고, 카르벨, 모나드",히어로 수집 육성,남성 캐릭터 위주 배치,수집 및 도감,"텍스트 오버레이, 분할 화면",심플/클린 UI,수집욕/소유욕,"SD/치비 캐릭터, 인간형 영웅",2D 일러스트,"[전략적 의도 - 타겟 심리 - 성과 예측 및 확장] Collection01A와 대조되는 캐릭터 구성을 통해 타겟 취향별 효율을 교차 분석함. 탱커와 딜러 중심의 덱 구성을 선호하는 유저들의 심리를 공략하며, 캐릭터 조합에 따른 변주 소재로 확장하여 리타겟팅 광고 활용 권장."
260406_VID_A-Character-Combat01A-UA_L_1920x1080_EN;https://www.youtube.com/watch?v=2W7-0AV2mfg,YouTube 동영상,HQ_HQ_PH_US-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406_2,2026-04-07,2,KRW,2550,94,3,0,VID,가로형,2026-04-06,A,Character,Combat01A,EN;https://www,260406_VID_A-Character-Combat01A-UA_L_1920x1080_EN,A-Character-Combat01A-UA,https://www.youtube.com/watch?v=2W7-0AV2mfg,"비주얼 임팩트, 캐릭터/유닛 외형",긴박함,TRUE,,없음,"VINESSA, A DARK WIZARD WHO DOMINATES THE FIELD, SOPHIA, REMOVES ALL DEBUFFS! THE KEY TO SURVIVAL, BERNETA, A SYNERGY DEALER THAT PERFECTS YOUR TEAM, PLAY FOR FREE","아트 퀄리티, 캐릭터, 수집형RPG, 전략성",용병 모집,스킬 컷신 연출,마그 탐험대,"Vinessa, Sophia, Berneta",렐릭 탐험 어드벤처,캐릭터별 스킬 특징 강조,전투 및 액션,"텍스트 오버레이, 클로즈업 및 줌",자연/야외 미학,"도전과 승부욕, 수집욕/소유욕","인간형 영웅, SD/치비 캐릭터, 성장 지표","2.5D 입체 그래픽, 2D 일러스트","[전략적 의도] 인게임 실제 전투 씬과 화려한 캐릭터 일러스트를 교차 편집하여 시각적 몰입도 극대화 [타겟 심리] 매력적인 캐릭터 스킬과 시너지 조합에 대한 전략적 호기심 자극 [성과 예측 및 확장] 플레이 영상 기반으로 안정적인 CVR 확보 예상, 각 캐릭터 속성을 더 명확하게 대비시키는 변주 추천"
260406_VID_A-Character-Combat01A-UA_S_1080x1080_EN;https://www.youtube.com/watch?v=jnNAzjzUw8o,YouTube 동영상,HQ_HQ_PH_US-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406_2,2026-04-07,0,KRW,2756,68,6,0,VID,정방형,2026-04-06,A,Character,Combat01A,EN;https://www,260406_VID_A-Character-Combat01A-UA_S_1080x1080_EN,A-Character-Combat01A-UA,https://www.youtube.com/watch?v=jnNAzjzUw8o,"비주얼 임팩트, 캐릭터/유닛 외형",긴박함,TRUE,,없음,"VINESSA, A DARK WIZARD WHO DOMINATES THE FIELD, SOPHIA, REMOVES ALL DEBUFFS! THE KEY TO SURVIVAL, BERNETA, A SYNERGY DEALER THAT PERFECTS YOUR TEAM, PLAY FOR FREE","아트 퀄리티, 캐릭터, 수집형RPG, 전략성",용병 모집,스킬 컷신 연출,마그 탐험대,"Vinessa, Sophia, Berneta",렐릭 탐험 어드벤처,캐릭터별 스킬 특징 강조,전투 및 액션,"텍스트 오버레이, 클로즈업 및 줌",자연/야외 미학,"도전과 승부욕, 수집욕/소유욕","인간형 영웅, SD/치비 캐릭터, 성장 지표","2.5D 입체 그래픽, 2D 일러스트","[전략적 의도 - 타겟 심리 - 성과 예측 및 확장] SSR 비네사의 독보적인 비주얼을 초반 3초 내에 배치하여 RPG 팬덤의 시선을 고정시킴. 캐릭터 소유욕이 강한 유저층의 페인 포인트를 고퀄리티 스파인 애니메이션으로 해소하며, 향후 캐릭터별 스킬 콤보 시리즈로 소재 확장이 용이함."
260406_VID_A-Character-Combat01A-UA_V_1080x1920_EN;https://www.youtube.com/watch?v=tHmXhOKu33A,YouTube 동영상,HQ_HQ_PH_US-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406_2,2026-04-07,2,KRW,2161,61,3,0,VID,세로형,2026-04-06,A,Character,Combat01A,EN;https://www,260406_VID_A-Character-Combat01A-UA_V_1080x1920_EN,A-Character-Combat01A-UA,https://www.youtube.com/watch?v=tHmXhOKu33A,"비주얼 임팩트, 캐릭터/유닛 외형",긴박함,TRUE,,없음,"VINESSA, A DARK WIZARD WHO DOMINATES THE FIELD, SOPHIA, REMOVES ALL DEBUFFS! THE KEY TO SURVIVAL, BERNETA, A SYNERGY DEALER THAT PERFECTS YOUR TEAM, PLAY FOR FREE","아트 퀄리티, 캐릭터, 수집형RPG, 전략성",용병 모집,스킬 컷신 연출,마그 탐험대,"Vinessa, Sophia, Berneta",렐릭 탐험 어드벤처,캐릭터별 스킬 특징 강조,전투 및 액션,"텍스트 오버레이, 클로즈업 및 줌",자연/야외 미학,"도전과 승부욕, 수집욕/소유욕","인간형 영웅, SD/치비 캐릭터, 성장 지표","2.5D 입체 그래픽, 2D 일러스트",[전략적 의도] 숏폼 환경에 맞춘 세로 분할 화면으로 캐릭터와 전투를 동시 전달 [타겟 심리] 한 손 플레이와 다이내믹한 연출에 대한 선호 충족 [성과 예측 및 확장] 틱톡/릴스 환경에서 높은 조회율 예측됨
260406_VID_A-Character-Combat01B-UA_L_1920x1080_EN;https://www.youtube.com/watch?v=d4rVTfnnYhg,YouTube 동영상,HQ_HQ_PH_US-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406_2,2026-04-07,1,KRW,1715,65,3,0,VID,가로형,2026-04-06,A,Character,Combat01B,EN;https://www,260406_VID_A-Character-Combat01B-UA_L_1920x1080_EN,A-Character-Combat01B-UA,https://www.youtube.com/watch?v=d4rVTfnnYhg,"비주얼 임팩트, 캐릭터/유닛 외형",긴박함,TRUE,,없음,"HUGO, An indomitable warrior..., MONAD, A sage who devastates..., KARBEL, A fiery dealer..., PLAY FOR FREE","전략성, 아트 퀄리티",용병 모집,8인 실시간 전투,마그 탐험대,"Hugo, Monad, Karbel",히어로 수집 육성,,전투 및 액션,"텍스트 오버레이, 클로즈업 및 줌",자연/야외 미학,"도전과 승부욕, 수집욕/소유욕","인간형 영웅, SD/치비 캐릭터, 성장 지표","2.5D 입체 그래픽, 2D 일러스트",[전략적 의도] 16:9 뷰를 통해 넓은 전장과 광역 스킬 이펙트 강조 [타겟 심리] 화려한 볼거리와 묵직한 타격감을 추구하는 심리 공략 [성과 예측 및 확장] 유튜브 범퍼/인스트림에서 전투 선호 유저에게 높은 전환율 기대
260406_VID_A-Character-Combat01B-UA_S_1080x1080_EN;https://www.youtube.com/watch?v=tcTIYuJi7pM,YouTube 동영상,HQ_HQ_PH_US-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406_2,2026-04-07,1,KRW,1263,56,3,0,VID,정방형,2026-04-06,A,Character,Combat01B,EN;https://www,260406_VID_A-Character-Combat01B-UA_S_1080x1080_EN,A-Character-Combat01B-UA,https://www.youtube.com/watch?v=tcTIYuJi7pM,"비주얼 임팩트, 캐릭터/유닛 외형",긴박함,TRUE,,없음,"HUGO, An indomitable warrior..., MONAD, A sage who devastates..., KARBEL, A fiery dealer..., PLAY FOR FREE","전략성, 아트 퀄리티",용병 모집,8인 실시간 전투,마그 탐험대,"Hugo, Monad, Karbel",히어로 수집 육성,,전투 및 액션,"텍스트 오버레이, 클로즈업 및 줌",자연/야외 미학,"도전과 승부욕, 수집욕/소유욕","인간형 영웅, SD/치비 캐릭터, 성장 지표","2.5D 입체 그래픽, 2D 일러스트","[전략적 의도 - 타겟 심리 - 성과 예측 및 확장] 소피아의 '생존'과 '지원' 능력을 강조하여 전략적 플레이를 중시하는 유저에게 어필. 전투의 화려함보다 팀 시너지를 중시하는 코어 유저의 니즈를 타격하며, 비네사 소재와 A/B 테스트를 통해 타겟별 선호 캐릭터 최적화 가능."
260406_VID_A-Character-Combat01B-UA_V_1080x1920_EN;https://www.youtube.com/watch?v=rrd-TGZqEqc,YouTube 동영상,HQ_HQ_PH_US-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406_2,2026-04-07,0,KRW,1900,85,1,0,VID,세로형,2026-04-06,A,Character,Combat01B,EN;https://www,260406_VID_A-Character-Combat01B-UA_V_1080x1920_EN,A-Character-Combat01B-UA,https://www.youtube.com/watch?v=rrd-TGZqEqc,"비주얼 임팩트, 캐릭터/유닛 외형",긴박함,TRUE,,없음,"HUGO, An indomitable warrior..., MONAD, A sage who devastates..., KARBEL, A fiery dealer..., PLAY FOR FREE","전략성, 아트 퀄리티",용병 모집,8인 실시간 전투,마그 탐험대,"Hugo, Monad, Karbel",히어로 수집 육성,,전투 및 액션,"텍스트 오버레이, 클로즈업 및 줌",자연/야외 미학,"도전과 승부욕, 수집욕/소유욕","인간형 영웅, SD/치비 캐릭터, 성장 지표","2.5D 입체 그래픽, 2D 일러스트","[전략적 의도] 탱커, 마법사, 딜러의 역할을 명확히 보여주는 직관적 구성 [타겟 심리] 정통 RPG 유저들의 클래스 기반 파티 구성 니즈 충족 [성과 예측 및 확장] 역할군 조합의 재미를 텍스트로 보강하면 효율 증가 예상"
260406_VID_A-Charater-Collection01A-UA_L_1920x1080_EN;https://www.youtube.com/watch?v=D57_fq3EWdM,YouTube 동영상,HQ_HQ_PH_US-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406_2,2026-04-07,2,KRW,1338,52,3,0,VID,가로형,2026-04-06,A,Charater,Collection01A,EN;https://www,260406_VID_A-Charater-Collection01A-UA_L_1920x1080_EN,A-Charater-Collection01A-UA,https://www.youtube.com/watch?v=D57_fq3EWdM,"질문/선택형, 캐릭터/유닛 외형",경쾌함,TRUE,,없음,"CHOOSE A HERO, VINESSA, PLAY FOR FREE","아트 퀄리티, 전략성",용병 모집,DIY 픽업 시스템,마그 탐험대,Vinessa,히어로 수집 육성,,수집 및 도감,"텍스트 오버레이, 클로즈업 및 줌",심플/클린 UI,"수집욕/소유욕, 만족과 성취감","인간형 영웅, SD/치비 캐릭터","2.5D 입체 그래픽, 2D 일러스트",[전략적 의도] 여성 마법사 캐릭터 선호 유저를 위한 픽 연출 [타겟 심리] 매력적인 원화와 인게임의 갭 모에(SD) 자극 [성과 예측 및 확장] 미소녀 일러스트 선호 타겟에게 긍정적 지표 확보 예측
260406_VID_A-Charater-Collection01A-UA_V_1080x1920_EN;https://www.youtube.com/watch?v=EtuT1DenBlc,YouTube 동영상,HQ_HQ_PH_US-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406_2,2026-04-07,0,KRW,1436,80,0,0,VID,세로형,2026-04-06,A,Charater,Collection01A,EN;https://www,260406_VID_A-Charater-Collection01A-UA_V_1080x1920_EN,A-Charater-Collection01A-UA,https://www.youtube.com/watch?v=EtuT1DenBlc,"질문/선택형, 캐릭터/유닛 외형",경쾌함,TRUE,,없음,"CHOOSE A HERO, VINESSA, PLAY FOR FREE","아트 퀄리티, 전략성",용병 모집,DIY 픽업 시스템,마그 탐험대,Vinessa,히어로 수집 육성,,수집 및 도감,"텍스트 오버레이, 클로즈업 및 줌",심플/클린 UI,"수집욕/소유욕, 만족과 성취감","인간형 영웅, SD/치비 캐릭터","2.5D 입체 그래픽, 2D 일러스트",[전략적 의도] 세로형 피드에 맞춘 캐릭터 선택 화면 강조 [타겟 심리] 캐주얼하게 접근하기 좋은 디자인으로 허들 저하 [성과 예측 및 확장] 틱톡/숏츠 타겟에게 즉각적인 설치(Install) 훅 제공
260406_VID_A-Charater-Collection01B-UA_L_1920x1080_EN;https://www.youtube.com/watch?v=rRGCh1x6a6M,YouTube 동영상,HQ_HQ_PH_US-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406_2,2026-04-07,0,KRW,1816,58,1,0,VID,가로형,2026-04-06,A,Charater,Collection01B,EN;https://www,260406_VID_A-Charater-Collection01B-UA_L_1920x1080_EN,A-Charater-Collection01B-UA,https://www.youtube.com/watch?v=rRGCh1x6a6M,"질문/선택형, 캐릭터/유닛 외형",경쾌함,TRUE,,없음,"CHOOSE YOUR HERO, HUGO, PLAY FOR FREE","아트 퀄리티, 전략성",용병 모집,DIY 픽업 시스템,마그 탐험대,Hugo,히어로 수집 육성,,수집 및 도감,"텍스트 오버레이, 클로즈업 및 줌",심플/클린 UI,"수집욕/소유욕, 만족과 성취감","인간형 영웅, SD/치비 캐릭터","2.5D 입체 그래픽, 2D 일러스트",[전략적 의도] 그리드 UI를 통해 풍부한 캐릭터 풀 어필 [타겟 심리] 수집 욕구를 자극하며 게임의 볼륨감 인식 [성과 예측 및 확장] 캐릭터 풀을 강조하는 엔드카드로 활용 시 높은 잔존율 기대
260406_VID_A-Charater-Collection01B-UA_V_1080x1920_EN;https://www.youtube.com/watch?v=u5diHTUsSOs,YouTube 동영상,HQ_HQ_PH_US-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406_2,2026-04-07,0,KRW,1782,71,6,0,VID,세로형,2026-04-06,A,Charater,Collection01B,EN;https://www,260406_VID_A-Charater-Collection01B-UA_V_1080x1920_EN,A-Charater-Collection01B-UA,https://www.youtube.com/watch?v=u5diHTUsSOs,"질문/선택형, 캐릭터/유닛 외형",경쾌함,TRUE,,없음,"CHOOSE YOUR HERO, HUGO, PLAY FOR FREE","아트 퀄리티, 전략성",용병 모집,DIY 픽업 시스템,마그 탐험대,Hugo,히어로 수집 육성,캐릭터 픽(Pick) 연출,수집 및 도감,"텍스트 오버레이, 클로즈업 및 줌",심플/클린 UI,"수집욕/소유욕, 만족과 성취감","인간형 영웅, SD/치비 캐릭터","2.5D 입체 그래픽, 2D 일러스트",[전략적 의도] 유저가 직접 영웅을 선택하는 듯한 인터랙티브한 경험 제공 [타겟 심리] 내가 직접 선택한 캐릭터가 활약하는 모습에 대한 기대감 부여 [성과 예측 및 확장] 다양한 영웅 선택지를 반복 노출하여 취향 저격 효과 유도
260406_VID_A-Hooking-Reward02A-FK_S_1080x1080_EN;https://www.youtube.com/watch?v=EgLwtP8WjE4,YouTube 동영상,HQ_HQ_PH_US-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406_2,2026-04-07,0,KRW,2686,85,27,0,VID,정방형,2026-04-06,A,Hooking,Reward02A,EN;https://www,260406_VID_A-Hooking-Reward02A-FK_S_1080x1080_EN,A-Hooking-Reward02A-FK,https://www.youtube.com/watch?v=EgLwtP8WjE4,"실패/분노 유도, 압도적 보상",긴박함,TRUE,,없음,"Tap here to save him!, Help me!, HELP KARBEL CLEAR, Claim your SR character and rewards worth $100!, PLAY FOR FREE",보상,용병 모집,우호도 시스템,마그 탐험대,카르벨(Karbel),히어로 수집 육성,페이크 플레이(구출 미니게임) 형식 활용,퍼즐 및 논리,"손가락 지시선, 텍스트 오버레이",자연/야외 미학,"도전과 승부욕, 만족과 성취감","SD/치비 캐릭터, 재화/보물상자",2D 일러스트,"[전략적 의도 - 타겟 심리 - 성과 예측 및 확장] 위기 상황 해결이라는 미션을 부여해 유저의 본능적인 참여를 이끌어내고, $100 가치의 실질적 보상을 미끼로 전환을 유도. '나도 할 수 있겠다'는 쉬운 조작의 페인 포인트를 해소하며, 대량 유입이 필요한 런칭 캠페인 메인 소재로 적합."
260406_VID_A-Hooking-Reward02A-FK_V_1080x1920_EN;https://www.youtube.com/watch?v=b7LsalWUDvQ,YouTube 동영상,HQ_HQ_PH_US-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406_2,2026-04-07,0,KRW,3333,79,1,0,VID,세로형,2026-04-06,A,Hooking,Reward02A,EN;https://www,260406_VID_A-Hooking-Reward02A-FK_V_1080x1920_EN,A-Hooking-Reward02A-FK,https://www.youtube.com/watch?v=b7LsalWUDvQ,"실패/분노 유도, 압도적 보상",긴박함,TRUE,,없음,"Tap here to save him!, Help me!, HELP KARBEL CLEAR, Claim your SR character and rewards worth $100!, PLAY FOR FREE",보상,용병 모집,우호도 시스템,마그 탐험대,카르벨(Karbel),히어로 수집 육성,페이크 플레이(구출 미니게임) 형식 활용,퍼즐 및 논리,"손가락 지시선, 텍스트 오버레이",자연/야외 미학,"도전과 승부욕, 만족과 성취감","SD/치비 캐릭터, 재화/보물상자",2D 일러스트,"[전략적 의도] 숏폼(틱톡, 유튜브 쇼츠, 인스타 릴스) 환경에 최적화된 세로형 9:16 비율로 화면 전체를 활용해 터치 인터랙션을 극대화 [타겟 심리] 스와이프를 멈추게 하는 직관적인 구조('Tap here')로 숏폼 유저의 즉각적인 도파민 충족 및 FOMO(보상 상실 불안) 자극 [성과 예측 및 확장] 숏폼 매체에서 강력한 후킹으로 시청 완료율 증가가 예상되며, 카르벨 외에 인기 캐릭터(샤일린 등)를 활용하거나 실패(Fail)하는 연출을 추가한 A/B 테스트 시리즈물로 확장할 것을 추천함."
260406_VID_A-Hooking-Reward03A-UA_S_1080x1080_EN;https://www.youtube.com/watch?v=VGJB5tDWops,YouTube 동영상,HQ_HQ_PH_US-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406_2,2026-04-07,0,KRW,1557,62,0,0,VID,정방형,2026-04-06,A,Hooking,Reward03A,EN;https://www,260406_VID_A-Hooking-Reward03A-UA_S_1080x1080_EN,A-Hooking-Reward03A-UA,https://www.youtube.com/watch?v=VGJB5tDWops,"압도적 보상, 실패/분노 유도",경쾌함,TRUE,,없음,"WARNING Skip and you will lose your $100 rewards, Tap within 5 Seconds, SR, PLAY FOR FREE!, Claim your SR character and rewards worth $100!",보상,용병 모집,,마그 탐험대,Karbel,히어로 수집 육성,$100 가치 혜택 강조,수집 및 도감,"손가락 지시선, 텍스트 오버레이",심플/클린 UI,"만족과 성취감, 수집욕/소유욕","재화/보물상자, SD/치비 캐릭터","2D 일러스트, 2.5D 입체 그래픽","[전략적 의도 - 타겟 심리 - 성과 예측 및 확장] 보상을 놓칠 수 있다는 부정적 후킹과 시간 제한을 통해 강력한 클릭 동기를 부여. $100 가치와 SR 등급 확정을 명시해 기대 수익을 구체화함. CVR이 매우 높을 것으로 예상되며, 광고 피로도를 고려해 보상 종류를 렐릭/다이아 등으로 변주하여 라이브 옵스 진행 필요."
260406_VID_A-Hooking-Reward03A-UA_V_1080x1920_EN;https://www.youtube.com/watch?v=jA_HAiz95x4,YouTube 동영상,HQ_HQ_PH_US-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406_2,2026-04-07,1,KRW,3024,79,2,0,VID,세로형,2026-04-06,A,Hooking,Reward03A,EN;https://www,260406_VID_A-Hooking-Reward03A-UA_V_1080x1920_EN,A-Hooking-Reward03A-UA,https://www.youtube.com/watch?v=jA_HAiz95x4,"압도적 보상, 실패/분노 유도",경쾌함,TRUE,,없음,"WARNING Skip and you will lose your $100 rewards, Tap within 5 Seconds, SR, PLAY FOR FREE!, Claim your SR character and rewards worth $100!",보상,용병 모집,,마그 탐험대,Karbel,히어로 수집 육성,$100 가치 혜택 강조,수집 및 도감,"손가락 지시선, 텍스트 오버레이",심플/클린 UI,"만족과 성취감, 수집욕/소유욕","재화/보물상자, SD/치비 캐릭터","2D 일러스트, 2.5D 입체 그래픽","[전략적 의도] 스킵을 방지하는 도발적 문구와 카운트다운 타이머로 이탈률 최소화 [타겟 심리] 보상 상실에 대한 FOMO(소외 불안) 심리 자극 [성과 예측 및 확장] UA 매체(AppLovin, Ironsource) 보상형 인벤토리에서 압도적인 CVR 예상"
260406_VID_A-Mob-Adventure01A-UA_L_1920x1080_EN;https://www.youtube.com/watch?v=hVmkPdIsz70,YouTube 동영상,HQ_HQ_PH_US-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406_2,2026-04-07,1,KRW,2299,59,1,0,VID,가로형,2026-04-06,A,Mob,Adventure01A,EN;https://www,260406_VID_A-Mob-Adventure01A-UA_L_1920x1080_EN,A-Mob-Adventure01A-UA,https://www.youtube.com/watch?v=hVmkPdIsz70,"비주얼 임팩트, 성장 비포애프터",긴박함,TRUE,,없음,"WARNING, GOBLINS INCOMING!, Goblins? Easy! Level UP! UP!, Power Boost! BOOM! BOOM!, Strategic deployment!, Get ready for BATTLE!","편의성, 전략성",AFK 기능,8인 실시간 전투,고블린,카르벨,렐릭 탐험 어드벤처,스마트폰 UI 팝업 연출,"시뮬레이션 및 관리, 장애물 및 도전","텍스트 오버레이, 클로즈업 및 줌",자연/야외 미학,"도전과 승부욕, 만족과 성취감","SD/치비 캐릭터, 성장 지표, 군단/대규모 유닛",2.5D 입체 그래픽,[전략적 의도] 16:9 가로 화면의 넓은 공간을 활용해 아기자기한 영지와 떼거리로 몰려오는 고블린의 대비를 극대화. 좌측에 폰 화면을 띄워 게임이 모바일에 최적화되어 있음을 시각적으로 전달함. [타겟 심리] 영지 확장과 방치형 육성 요소를 선호하는 유저들에게 '쉽게 강해져서 대규모 전투를 즐길 수 있다'는 메시지로 소구. [성과 예측 및 확장] 유튜브 인스트림이나 디스플레이 네트워크(GDN) 지면에서 게임의 전반적인 분위기와 핵심 시스템(육성+전투)을 한눈에 소개하는 브랜딩 겸 퍼포먼스 소재로 준수한 효율이 기대됨.
